20180523,70,70.35,69.71,69.81,2601288
20180524,69.61,69.87,69.11,69.59,2763549
20180525,69.37,70.13,69.2,69.87,3450605
20180528,69.78,70.09,69.39,69.61,2140947
20180529,69.7,70.59,69.56,70.35,2498273
20180530,69.8,69.855,69.33,69.6,3208843
20180531,70,70.02,69.21,69.3,3431942
20180601,69.21,69.22,68.7,68.7,2428795
20180604,69.92,70.355,69.49,69.69,3124044
20180605,69.69,70.675,69.53,70.39,4014148
20180606,70.45,70.5,69.1,69.23,3993516
20180607,69.3,69.8,68.97,69.26,2381711
20180608,69.33,69.74,69.27,69.37,1568016
20180612,69.45,69.5,68.78,68.85,4098851
20180613,68.85,68.87,68.01,68.18,3075419
20180614,67.88,67.92,67.22,67.45,3419047
20180615,67.7,69,67.67,68.98,5922177
20180618,69.27,70,69.235,69.7,2366307
20180619,70.1,70.47,69.7,69.88,3044721
20180620,70.65,71.95,70.42,71.91,4092599
20180621,72.97,72.99,72.29,72.9,7429516
20180622,72.85,73.86,72.77,73.86,4421609
20180625,73.83,74.7,71.88,72.16,3647015
20180626,72.03,73.28,71.68,72.81,2708542
20180627,73.04,73.37,72.61,72.61,2981498
20180628,72.7,73.29,72.13,73.23,2567273
20180629,73.48,73.67,72.86,72.87,6091515
20180702,72.7,73.17,72.38,72.7,2049487
20180703,73.15,74.2,72.61,73.97,3661537
20180704,73.91,73.98,73.45,73.59,2065495
20180705,73.8,74.54,73.64,74.46,2909740
20180706,74.8,75.7,74.55,75.67,3448135
20180709,76,76.74,75.92,76.1,4637959
20180710,76.3,76.5,74.05,74.43,4469531
20180711,74.25,74.28,73.54,74.05,3101381
20180712,74.5,75.63,74.14,75.21,2733149
20180713,75.67,75.74,74.26,74.85,2677839
20180716,75.34,75.6,74.11,74.24,2301570
20180717,74.38,74.86,74.06,74.49,2343133
20180718,74.61,75.22,74.41,75.02,2298934
20180719,75.57,75.76,74.84,75.39,2279788
20180720,75.31,76.1,75.31,75.9,2547182
20180723,75.72,75.9,75.05,75.24,1861469
20180724,75.8,75.8,75.01,75.17,2128578
20180725,75.13,75.25,74.585,74.76,2599361
20180726,74.79,75.01,74.37,74.83,3157794
20180727,75.33,75.63,74.92,75.36,4827208
20180730,75.05,75.08,74.74,74.9,1998436
20180731,75.2,75.43,74.79,74.79,2548855
20180801,74.38,74.61,73.66,73.71,3369098
20180802,74,74.24,73.43,73.68,2325541
20180803,73.99,74.1,72.75,72.83,3887709
20180806,73.04,73.86,73,73.56,2115641
20180807,73.6,73.79,72.65,72.89,4048916
20180808,74.18,74.925,73.21,74.81,5169053
20180809,75.18,75.69,74.63,75.37,3201984
20180810,75.71,76,75.37,75.39,3958293
20180813,75.35,75.4,74.65,74.94,2645144
20180814,75.45,76,75.2,75.86,4051535
20180815,73.25,73.99,73.02,73.99,6162789
20180816,73.77,74.31,73.38,74.12,4713252
20180817,74.12,74.65,73.77,74.29,2242154
20180820,74.44,74.44,73.34,73.61,3469377
20180821,73.61,73.77,72.82,72.95,3141486
20180822,72.65,72.79,71.53,71.88,2972060
20180823,71.61,71.65,70.55,70.75,3832474
20180824,70.44,71.79,70,70.89,4531175
20180827,70.89,71.32,70.1,71.19,2364302
20180828,71.45,72.31,71.45,71.73,3550699
20180829,72,73.25,71.78,73.23,5131093
20180830,73.53,73.56,72.06,72.15,3989330
20180831,72.03,72.48,71.24,71.24,5194621
20180903,71.24,71.72,71.08,71.21,1750708
20180904,71.1,71.21,70.51,70.73,2475205
20180905,70.8,70.85,70.03,70.11,1947291
20180906,70,70.58,69.78,70.14,3176757
20180907,69.81,70.69,69.81,70.51,2666080
20180910,70.14,70.78,69.82,70.75,2051342
20180911,71.14,72.13,71.06,71.87,3077588
20180912,72,72.21,71.63,71.93,4798543
20180913,71.48,71.81,71.06,71.18,2717823
20180914,71.31,71.64,71.18,71.5,2833016
20180917,71.5,72,71.105,71.75,1690695
20180918,71.54,72.23,71.51,71.92,2245087
20180919,72,72.1,71.63,72.09,2382725
20180920,71.55,72.19,71.54,71.88,3784284
20180921,72.1,72.48,71.65,71.94,4091895
20180924,71.54,71.67,71.25,71.57,1951825
20180925,71.18,71.42,70.51,70.8,1985559
20180926,70.65,70.77,70.02,70.18,3399090
20180927,70.01,70.42,69.98,70.08,2499328
20180928,69.95,72.19,69.92,71.41,5646364
20181001,71.13,71.35,70.13,70.42,2063204
20181002,70.68,70.68,69.32,69.57,3539461
20181003,69.70,70.23,69.60,69.61,1927070
20181004,70.00,70.25,69.80,69.92,2476990
20181005,69.90,70.25,69.65,70.00,2107747
20181008,70.00,70.07,69.30,69.35,2036713
20181009,69.35,69.63,68.67,68.75,2950342
20181010,68.75,69.11,68.08,68.97,2663207
20181011,68.00,68.36,67.00,67.00,3629075
20181012,66.43,67.27,66.07,66.95,3360846
